Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Cluster,Cluster_Name
14238.0,326,1,146.85,5,1,1,7,New Customers,1,Inactive Customers
14239.0,43,11,2346.9500000000003,3,1,5,9,Others,0,Inactive Customers
14240.0,30,2,890.34,2,1,4,7,At Risk,0,Inactive Customers
14241.0,184,1,213.7,5,1,1,7,New Customers,1,Inactive Customers
14242.0,235,2,280.55,5,1,2,8,New Customers,1,Inactive Customers
14243.0,9,10,2588.77,1,1,5,7,At Risk,0,Inactive Customers
14245.0,220,2,1693.45,5,1,4,10,Promising,1,Inactive Customers
14246.0,111,3,1474.06,4,1,4,9,Promising,0,Inactive Customers
14247.0,278,1,136.77,5,1,1,7,New Customers,1,Inactive Customers
14248.0,318,1,302.58,5,1,2,8,New Customers,1,Inactive Customers
14250.0,7,3,1904.05,1,1,4,6,At Risk,0,Inactive Customers
14251.0,2,5,2879.7000000000003,1,1,5,7,At Risk,0,Inactive Customers
14256.0,260,2,969.06,5,1,4,10,Promising,1,Inactive Customers
14257.0,64,5,2814.17,3,1,5,9,Others,0,Inactive Customers
14258.0,9,9,11206.22,1,1,5,7,At Risk,2,High-Value Active Customers
14259.0,142,1,120.0,4,1,1,6,New Customers,1,Inactive Customers
14261.0,51,2,1163.45,3,1,4,8,Others,0,Inactive Customers
14262.0,8,8,2618.23,1,1,5,7,At Risk,0,Inactive Customers
14264.0,155,2,333.97,4,1,2,7,New Customers,1,Inactive Customers
14265.0,109,2,496.28,4,1,3,8,Promising,0,Inactive Customers
14267.0,163,3,1516.24,4,1,4,9,Promising,1,Inactive Customers
14270.0,332,1,492.65,5,1,3,9,Promising,1,Inactive Customers
14271.0,226,1,112.32,5,1,1,7,New Customers,1,Inactive Customers
14272.0,74,2,437.96,4,1,2,7,New Customers,0,Inactive Customers
14273.0,51,4,559.97,3,1,3,7,Others,0,Inactive Customers
14276.0,99,3,1119.74,4,1,4,9,Promising,0,Inactive Customers
14277.0,15,3,4030.6,2,1,5,8,At Risk,0,Inactive Customers
14280.0,197,1,134.04,5,1,1,7,New Customers,1,Inactive Customers
14282.0,3,15,3729.34,1,1,5,7,At Risk,2,High-Value Active Customers
14284.0,31,2,595.25,2,1,3,6,At Risk,0,Inactive Customers
14285.0,21,4,1893.06,2,1,4,7,At Risk,0,Inactive Customers
14286.0,24,3,4628.75,2,1,5,8,At Risk,0,Inactive Customers
14287.0,8,2,159.35,1,1,1,3,Hibernating,0,Inactive Customers
14288.0,213,1,426.6,5,1,2,8,New Customers,1,Inactive Customers
14289.0,9,6,911.26,1,1,4,6,At Risk,0,Inactive Customers
14290.0,11,5,2274.7,1,1,5,7,At Risk,0,Inactive Customers
14291.0,2,11,3851.35,1,1,5,7,At Risk,0,Inactive Customers
14292.0,8,9,4838.03,1,1,5,7,At Risk,0,Inactive Customers
14293.0,3,4,1046.56,1,1,4,6,At Risk,0,Inactive Customers
14295.0,40,1,166.20000000000002,3,1,1,5,About to Sleep,0,Inactive Customers
14297.0,18,4,1305.33,2,1,4,7,At Risk,0,Inactive Customers
14298.0,8,42,47306.38,1,1,5,7,At Risk,2,High-Value Active Customers
14299.0,8,9,3814.09,1,1,5,7,At Risk,0,Inactive Customers
14300.0,19,1,43.2,2,1,1,4,About to Sleep,0,Inactive Customers
14301.0,117,1,575.34,4,1,3,8,Promising,0,Inactive Customers
14304.0,223,1,367.5,5,1,2,8,New Customers,1,Inactive Customers
14305.0,71,3,1843.96,3,1,4,8,Others,0,Inactive Customers
14306.0,51,2,1885.64,3,1,4,8,Others,0,Inactive Customers
14307.0,89,6,2944.87,4,1,5,10,Promising,0,Inactive Customers
14309.0,8,9,2214.29,1,1,5,7,At Risk,0,Inactive Customers
14311.0,243,1,310.26,5,1,2,8,New Customers,1,Inactive Customers
14312.0,47,6,1586.64,3,1,4,8,Others,0,Inactive Customers
14314.0,107,1,120.0,4,1,1,6,New Customers,0,Inactive Customers
14315.0,45,6,2394.33,3,1,5,9,Others,0,Inactive Customers
14317.0,65,1,508.58,3,1,3,7,Others,0,Inactive Customers
14320.0,207,2,477.79,5,1,3,9,Promising,1,Inactive Customers
14321.0,11,5,1530.75,1,1,4,6,At Risk,0,Inactive Customers
14323.0,115,2,605.0600000000001,4,1,3,8,Promising,0,Inactive Customers
14326.0,242,1,183.85,5,1,1,7,New Customers,1,Inactive Customers
14327.0,163,1,311.65000000000003,4,1,2,7,New Customers,1,Inactive Customers
14329.0,17,7,4874.56,2,1,5,8,At Risk,0,Inactive Customers
14331.0,124,2,462.66,4,1,3,8,Promising,0,Inactive Customers
14332.0,23,3,866.3100000000001,2,1,3,6,At Risk,0,Inactive Customers
14333.0,68,1,415.2,3,1,2,6,About to Sleep,0,Inactive Customers
14334.0,17,8,2552.21,2,1,5,8,At Risk,0,Inactive Customers
14335.0,16,2,468.26,2,1,3,6,At Risk,0,Inactive Customers
14336.0,17,4,1614.91,2,1,4,7,At Risk,0,Inactive Customers
14338.0,161,2,588.22,4,1,3,8,Promising,1,Inactive Customers
14339.0,243,1,309.52000000000004,5,1,2,8,New Customers,1,Inactive Customers
14340.0,219,1,134.7,5,1,1,7,New Customers,1,Inactive Customers
14341.0,45,8,2182.28,3,1,5,9,Others,0,Inactive Customers
14342.0,21,4,668.5600000000001,2,1,3,6,At Risk,0,Inactive Customers
14344.0,127,8,849.98,4,1,3,8,Promising,0,Inactive Customers
14345.0,39,1,108.98,3,1,1,5,About to Sleep,0,Inactive Customers
14346.0,121,2,936.58,4,1,4,9,Promising,0,Inactive Customers
14348.0,260,1,409.57,5,1,2,8,New Customers,1,Inactive Customers
14349.0,10,1,133.5,1,1,1,3,Hibernating,0,Inactive Customers
14350.0,274,1,282.93,5,1,2,8,New Customers,1,Inactive Customers
14351.0,165,1,51.0,4,1,1,6,New Customers,1,Inactive Customers
14352.0,157,4,1047.06,4,1,4,9,Promising,1,Inactive Customers
14353.0,215,1,90.6,5,1,1,7,New Customers,1,Inactive Customers
14354.0,6,2,163.62,1,1,1,3,Hibernating,0,Inactive Customers
14355.0,366,1,174.4,5,1,1,7,New Customers,1,Inactive Customers
14356.0,80,2,701.23,4,1,3,8,Promising,0,Inactive Customers
14357.0,43,1,225.77,3,1,1,5,About to Sleep,0,Inactive Customers
14359.0,19,3,895.23,2,1,4,7,At Risk,0,Inactive Customers
14360.0,32,4,2009.88,2,1,5,8,At Risk,0,Inactive Customers
14362.0,22,1,161.2,2,1,1,4,About to Sleep,0,Inactive Customers
14364.0,109,8,3717.35,4,1,5,10,Promising,0,Inactive Customers
14367.0,8,16,9261.52,1,1,5,7,At Risk,2,High-Value Active Customers
14368.0,320,1,155.0,5,1,1,7,New Customers,1,Inactive Customers
14371.0,295,1,100.5,5,1,1,7,New Customers,1,Inactive Customers
14373.0,358,1,51.6,5,1,1,7,New Customers,1,Inactive Customers
14375.0,185,1,257.68,5,1,2,8,New Customers,1,Inactive Customers
14377.0,191,2,561.15,5,1,3,9,Promising,1,Inactive Customers
14379.0,44,2,348.1,3,1,2,6,About to Sleep,0,Inactive Customers
14381.0,52,1,202.68,3,1,1,5,About to Sleep,0,Inactive Customers
14382.0,26,1,602.12,2,1,3,6,At Risk,0,Inactive Customers
14383.0,38,3,1247.69,3,1,4,8,Others,0,Inactive Customers
14385.0,9,3,202.11,1,1,1,3,Hibernating,0,Inactive Customers
14386.0,297,1,142.4,5,1,1,7,New Customers,1,Inactive Customers
14387.0,33,3,1687.36,2,1,4,7,At Risk,0,Inactive Customers
14388.0,10,8,3212.84,1,1,5,7,At Risk,0,Inactive Customers
14389.0,65,2,1043.46,3,1,4,8,Others,0,Inactive Customers
14390.0,10,9,4612.87,1,1,5,7,At Risk,0,Inactive Customers
14393.0,218,1,67.95,5,1,1,7,New Customers,1,Inactive Customers
14395.0,2,9,3507.71,1,1,5,7,At Risk,0,Inactive Customers
14396.0,65,2,487.99,3,1,3,7,Others,0,Inactive Customers
14397.0,3,19,2509.28,1,1,5,7,At Risk,2,High-Value Active Customers
14400.0,149,1,574.7,4,1,3,8,Promising,1,Inactive Customers
14401.0,4,13,3995.32,1,1,5,7,At Risk,0,Inactive Customers
14403.0,130,4,1475.81,4,1,4,9,Promising,0,Inactive Customers
14404.0,34,6,1457.37,3,1,4,8,Others,0,Inactive Customers
14406.0,119,1,156.75,4,1,1,6,New Customers,0,Inactive Customers
14407.0,107,5,1988.38,4,1,5,10,Promising,0,Inactive Customers
14408.0,11,7,2606.53,1,1,5,7,At Risk,0,Inactive Customers
14409.0,71,6,1901.1,3,1,4,8,Others,0,Inactive Customers
14410.0,92,9,1105.07,4,1,4,9,Promising,0,Inactive Customers
14411.0,311,1,1063.0,5,1,4,10,Promising,1,Inactive Customers
14412.0,43,2,770.03,3,1,3,7,Others,0,Inactive Customers
14413.0,362,1,122.7,5,1,1,7,New Customers,1,Inactive Customers
14414.0,92,7,1441.3,4,1,4,9,Promising,0,Inactive Customers
14415.0,1,13,5883.33,1,1,5,7,At Risk,2,High-Value Active Customers
14416.0,22,2,490.22,2,1,3,6,At Risk,0,Inactive Customers
14418.0,4,3,1897.3,1,1,4,6,At Risk,0,Inactive Customers
14419.0,11,6,1058.06,1,1,4,6,At Risk,0,Inactive Customers
14420.0,99,1,387.52,4,1,2,7,New Customers,0,Inactive Customers
14421.0,57,2,813.11,3,1,3,7,Others,0,Inactive Customers
14422.0,1,6,4263.64,1,1,5,7,At Risk,0,Inactive Customers
14423.0,218,1,265.2,5,1,2,8,New Customers,1,Inactive Customers
14424.0,18,1,322.08,2,1,2,5,About to Sleep,0,Inactive Customers
14426.0,24,10,4447.77,2,1,5,8,At Risk,0,Inactive Customers
14427.0,50,2,363.34,3,1,2,6,About to Sleep,0,Inactive Customers
14428.0,7,5,1219.83,1,1,4,6,At Risk,0,Inactive Customers
14431.0,303,1,470.36,5,1,3,9,Promising,1,Inactive Customers
14432.0,10,6,2255.51,1,1,5,7,At Risk,0,Inactive Customers
14434.0,22,6,1372.8,2,1,4,7,At Risk,0,Inactive Customers
14436.0,99,1,89.06,4,1,1,6,New Customers,0,Inactive Customers
14437.0,366,1,63.0,5,1,1,7,New Customers,1,Inactive Customers
14438.0,306,1,131.9,5,1,1,7,New Customers,1,Inactive Customers
14439.0,320,1,2661.24,5,1,5,11,Promising,1,Inactive Customers
14440.0,8,5,2357.68,1,1,5,7,At Risk,0,Inactive Customers
14441.0,1,4,1696.24,1,1,4,6,At Risk,0,Inactive Customers
14442.0,205,2,1500.02,5,1,4,10,Promising,1,Inactive Customers
14443.0,54,4,1384.25,3,1,4,8,Others,0,Inactive Customers
14446.0,1,4,1039.58,1,1,4,6,At Risk,0,Inactive Customers
14447.0,19,5,1163.23,2,1,4,7,At Risk,0,Inactive Customers
14448.0,9,2,375.35,1,1,2,4,At Risk,0,Inactive Customers
14449.0,19,4,907.1,2,1,4,7,At Risk,0,Inactive Customers
14450.0,181,3,483.25,5,1,3,9,Promising,1,Inactive Customers
14451.0,60,2,662.59,3,1,3,7,Others,0,Inactive Customers
14452.0,11,2,247.49,1,1,2,4,At Risk,0,Inactive Customers
14453.0,190,1,119.93,5,1,1,7,New Customers,1,Inactive Customers
14456.0,5,9,3062.4,1,1,5,7,At Risk,0,Inactive Customers
14457.0,311,1,113.64,5,1,1,7,New Customers,1,Inactive Customers
14459.0,155,1,1837.92,4,1,4,9,Promising,1,Inactive Customers
14460.0,110,3,392.58,4,1,2,7,New Customers,0,Inactive Customers
14461.0,148,3,2086.11,4,1,5,10,Promising,0,Inactive Customers
14462.0,66,11,1987.07,3,1,5,9,Others,0,Inactive Customers
14463.0,98,3,514.62,4,1,3,8,Promising,0,Inactive Customers
14465.0,247,3,1058.62,5,1,4,10,Promising,1,Inactive Customers
14466.0,29,7,2272.4,2,1,5,8,At Risk,0,Inactive Customers
14467.0,18,4,598.76,2,1,3,6,At Risk,0,Inactive Customers
14470.0,12,2,411.19,1,1,2,4,At Risk,0,Inactive Customers
14472.0,104,8,1869.99,4,1,4,9,Promising,0,Inactive Customers
14473.0,74,2,234.34,4,1,2,7,New Customers,0,Inactive Customers
14474.0,46,1,514.36,3,1,3,7,Others,0,Inactive Customers
14475.0,72,3,925.85,4,1,4,9,Promising,0,Inactive Customers
14476.0,257,1,215.7,5,1,1,7,New Customers,1,Inactive Customers
14477.0,20,4,1309.6,2,1,4,7,At Risk,0,Inactive Customers
14479.0,254,2,316.25,5,1,2,8,New Customers,1,Inactive Customers
14480.0,11,1,279.05,1,1,2,4,At Risk,0,Inactive Customers
14481.0,165,2,636.51,4,1,3,8,Promising,1,Inactive Customers
14482.0,18,6,1907.5,2,1,5,8,At Risk,0,Inactive Customers
14483.0,282,1,137.1,5,1,1,7,New Customers,1,Inactive Customers
14484.0,50,1,321.92,3,1,2,6,About to Sleep,0,Inactive Customers
14485.0,39,1,165.75,3,1,1,5,About to Sleep,0,Inactive Customers
14487.0,27,6,1134.48,2,1,4,7,At Risk,0,Inactive Customers
14488.0,68,1,1064.28,3,1,4,8,Others,0,Inactive Customers
14489.0,207,1,463.38,5,1,3,9,Promising,1,Inactive Customers
14491.0,175,2,340.93,4,1,2,7,New Customers,1,Inactive Customers
14493.0,7,5,2343.29,1,1,5,7,At Risk,0,Inactive Customers
14494.0,26,1,139.56,2,1,1,4,About to Sleep,0,Inactive Customers
14495.0,51,2,123.8,3,1,1,5,About to Sleep,0,Inactive Customers
14496.0,312,2,538.8100000000001,5,1,3,9,Promising,1,Inactive Customers
14497.0,309,1,475.37,5,1,3,9,Promising,1,Inactive Customers
14498.0,43,5,1787.32,3,1,4,8,Others,0,Inactive Customers
14499.0,26,3,815.32,2,1,3,6,At Risk,0,Inactive Customers
14500.0,88,3,356.85,4,1,2,7,New Customers,0,Inactive Customers
14501.0,184,2,251.21,5,1,2,8,New Customers,1,Inactive Customers
14502.0,20,11,2436.77,2,1,5,8,At Risk,0,Inactive Customers
14503.0,3,6,3511.36,1,1,5,7,At Risk,0,Inactive Customers
14504.0,47,4,673.26,3,1,3,7,Others,0,Inactive Customers
14505.0,17,8,5818.79,2,1,5,8,At Risk,0,Inactive Customers
14506.0,17,5,2012.17,2,1,5,8,At Risk,0,Inactive Customers
14507.0,24,6,1366.23,2,1,4,7,At Risk,0,Inactive Customers
14508.0,22,2,276.42,2,1,2,5,About to Sleep,0,Inactive Customers
14511.0,11,5,1289.81,1,1,4,6,At Risk,0,Inactive Customers
14512.0,188,2,225.38,5,1,1,7,New Customers,1,Inactive Customers
14513.0,207,2,317.35,5,1,2,8,New Customers,1,Inactive Customers
14514.0,61,3,1055.35,3,1,4,8,Others,0,Inactive Customers
14515.0,18,6,2082.14,2,1,5,8,At Risk,0,Inactive Customers
14517.0,33,2,330.45,2,1,2,5,About to Sleep,0,Inactive Customers
14518.0,64,1,157.42,3,1,1,5,About to Sleep,0,Inactive Customers
14520.0,2,2,270.6,1,1,2,4,At Risk,0,Inactive Customers
14522.0,24,4,974.54,2,1,4,7,At Risk,0,Inactive Customers
14523.0,108,1,241.09,4,1,2,7,New Customers,0,Inactive Customers
14524.0,32,9,1711.88,2,1,4,7,At Risk,0,Inactive Customers
14525.0,20,9,4225.45,2,1,5,8,At Risk,0,Inactive Customers
14527.0,3,55,8069.12,1,2,5,8,At Risk,2,High-Value Active Customers
14528.0,37,1,364.22,3,1,2,6,About to Sleep,0,Inactive Customers
14529.0,60,3,620.04,3,1,3,7,Others,0,Inactive Customers
14530.0,26,6,2777.21,2,1,5,8,At Risk,0,Inactive Customers
14532.0,236,4,915.9,5,1,4,10,Promising,1,Inactive Customers
14533.0,25,7,1745.72,2,1,4,7,At Risk,0,Inactive Customers
14534.0,3,18,4380.25,1,1,5,7,At Risk,2,High-Value Active Customers
14535.0,60,3,2864.19,3,1,5,9,Others,0,Inactive Customers
14536.0,260,1,171.8,5,1,1,7,New Customers,1,Inactive Customers
14537.0,58,1,355.56,3,1,2,6,About to Sleep,0,Inactive Customers
14538.0,65,2,388.25,3,1,2,6,About to Sleep,0,Inactive Customers
14539.0,16,2,537.48,2,1,3,6,At Risk,0,Inactive Customers
14540.0,10,3,996.26,1,1,4,6,At Risk,0,Inactive Customers
14541.0,59,8,1461.65,3,1,4,8,Others,0,Inactive Customers
14542.0,186,1,103.25,5,1,1,7,New Customers,1,Inactive Customers
14543.0,29,16,3562.53,2,1,5,8,At Risk,2,High-Value Active Customers
14544.0,24,2,1903.82,2,1,4,7,At Risk,0,Inactive Customers
14546.0,5,5,2578.09,1,1,5,7,At Risk,0,Inactive Customers
14547.0,4,8,3895.69,1,1,5,7,At Risk,0,Inactive Customers
14548.0,151,2,652.8,4,1,3,8,Promising,1,Inactive Customers
14549.0,311,1,289.24,5,1,2,8,New Customers,1,Inactive Customers
14550.0,11,2,765.62,1,1,3,5,At Risk,0,Inactive Customers
14551.0,18,2,186.23,2,1,1,4,About to Sleep,0,Inactive Customers
14552.0,152,1,165.07,4,1,1,6,New Customers,1,Inactive Customers
14553.0,19,5,694.27,2,1,3,6,At Risk,0,Inactive Customers
14554.0,10,4,2356.09,1,1,5,7,At Risk,0,Inactive Customers
14555.0,57,2,324.14,3,1,2,6,About to Sleep,0,Inactive Customers
14557.0,85,1,788.38,4,1,3,8,Promising,0,Inactive Customers
14560.0,7,21,2136.97,1,1,5,7,At Risk,2,High-Value Active Customers
14561.0,76,3,1080.76,4,1,4,9,Promising,0,Inactive Customers
14562.0,4,18,4994.87,1,1,5,7,At Risk,2,High-Value Active Customers
14565.0,96,4,2949.12,4,1,5,10,Promising,0,Inactive Customers
14567.0,57,2,1530.36,3,1,4,8,Others,0,Inactive Customers
14569.0,1,1,227.39,1,1,1,3,Hibernating,0,Inactive Customers
14570.0,281,2,218.06,5,1,1,7,New Customers,1,Inactive Customers
14572.0,3,7,2792.94,1,1,5,7,At Risk,0,Inactive Customers
14573.0,180,9,1602.57,5,1,4,10,Promising,1,Inactive Customers
14576.0,372,1,35.400000000000006,5,1,1,7,New Customers,1,Inactive Customers
14577.0,13,4,859.71,1,1,3,5,At Risk,0,Inactive Customers
14578.0,3,1,168.63,1,1,1,3,Hibernating,0,Inactive Customers
14581.0,17,1,138.6,2,1,1,4,About to Sleep,0,Inactive Customers
14582.0,41,1,114.11,3,1,1,5,About to Sleep,0,Inactive Customers
14583.0,6,5,1052.55,1,1,4,6,At Risk,0,Inactive Customers
14584.0,169,4,978.46,4,1,4,9,Promising,1,Inactive Customers
14585.0,50,1,157.05,3,1,1,5,About to Sleep,0,Inactive Customers
14586.0,277,1,237.36,5,1,2,8,New Customers,1,Inactive Customers
14587.0,19,9,1601.14,2,1,4,7,At Risk,0,Inactive Customers
14589.0,372,1,39.75,5,1,1,7,New Customers,1,Inactive Customers
14591.0,15,4,1413.24,2,1,4,7,At Risk,0,Inactive Customers
14592.0,35,3,570.46,3,1,3,7,Others,0,Inactive Customers
14593.0,22,3,617.99,2,1,3,6,At Risk,0,Inactive Customers
14594.0,7,2,379.83,1,1,2,4,At Risk,0,Inactive Customers
14595.0,20,6,1740.6,2,1,4,7,At Risk,0,Inactive Customers
14597.0,11,2,883.15,1,1,4,6,At Risk,0,Inactive Customers
14598.0,44,1,221.97,3,1,1,5,About to Sleep,0,Inactive Customers
14600.0,306,1,393.33,5,1,2,8,New Customers,1,Inactive Customers
14601.0,11,1,213.96,1,1,1,3,Hibernating,0,Inactive Customers
14606.0,1,90,11493.7,1,2,5,8,At Risk,2,High-Value Active Customers
14607.0,16,12,9756.54,2,1,5,8,At Risk,2,High-Value Active Customers
14608.0,4,4,1785.15,1,1,4,6,At Risk,0,Inactive Customers
14616.0,243,3,406.08,5,1,2,8,New Customers,1,Inactive Customers
14618.0,9,3,523.44,1,1,3,5,At Risk,0,Inactive Customers
14619.0,246,1,394.44,5,1,2,8,New Customers,1,Inactive Customers
14620.0,206,2,412.78,5,1,2,8,New Customers,1,Inactive Customers
14621.0,1,5,1737.51,1,1,4,6,At Risk,0,Inactive Customers
14622.0,185,1,320.58000000000004,5,1,2,8,New Customers,1,Inactive Customers
14623.0,32,5,889.25,2,1,4,7,At Risk,0,Inactive Customers
14624.0,57,2,225.85,3,1,1,5,About to Sleep,0,Inactive Customers
14625.0,196,2,865.73,5,1,3,9,Promising,1,Inactive Customers
14626.0,24,4,2751.32,2,1,5,8,At Risk,0,Inactive Customers
14628.0,91,2,655.01,4,1,3,8,Promising,0,Inactive Customers
14629.0,4,2,925.71,1,1,4,6,At Risk,0,Inactive Customers
14631.0,51,3,1006.98,3,1,4,8,Others,0,Inactive Customers
14632.0,263,1,114.56,5,1,1,7,New Customers,1,Inactive Customers
14633.0,266,1,344.90000000000003,5,1,2,8,New Customers,1,Inactive Customers
14636.0,36,2,609.85,3,1,3,7,Others,0,Inactive Customers
14638.0,51,1,443.6,3,1,2,6,About to Sleep,0,Inactive Customers
14639.0,52,6,2848.89,3,1,5,9,Others,0,Inactive Customers
14640.0,24,6,2091.78,2,1,5,8,At Risk,0,Inactive Customers
14641.0,22,1,110.46,2,1,1,4,About to Sleep,0,Inactive Customers
14642.0,59,1,96.12,3,1,1,5,About to Sleep,0,Inactive Customers
14643.0,170,2,693.8100000000001,4,1,3,8,Promising,1,Inactive Customers
14644.0,68,2,830.76,3,1,3,7,Others,0,Inactive Customers
14645.0,157,2,557.14,4,1,3,8,Promising,1,Inactive Customers
14646.0,2,63,158967.8,1,2,5,8,At Risk,3,High-Value Active Customers
14647.0,201,1,243.22,5,1,2,8,New Customers,1,Inactive Customers
14649.0,5,4,1387.05,1,1,4,6,At Risk,0,Inactive Customers
14651.0,67,2,603.75,3,1,3,7,Others,0,Inactive Customers
14652.0,77,1,114.18,4,1,1,6,New Customers,0,Inactive Customers
14653.0,1,7,1947.55,1,1,5,7,At Risk,0,Inactive Customers
14655.0,8,4,1932.23,1,1,5,7,At Risk,0,Inactive Customers
14656.0,169,2,291.05,4,1,2,7,New Customers,1,Inactive Customers
14657.0,18,4,848.22,2,1,3,6,At Risk,0,Inactive Customers
14658.0,5,2,207.2,1,1,1,3,Hibernating,0,Inactive Customers
14659.0,9,9,2529.93,1,1,5,7,At Risk,0,Inactive Customers
14660.0,87,2,285.74,4,1,2,7,New Customers,0,Inactive Customers
14661.0,27,1,107.95,2,1,1,4,About to Sleep,0,Inactive Customers
14662.0,29,4,771.17,2,1,3,6,At Risk,0,Inactive Customers
14664.0,20,2,637.89,2,1,3,6,At Risk,0,Inactive Customers
14665.0,61,5,1717.05,3,1,4,8,Others,0,Inactive Customers
14666.0,24,1,195.25,2,1,1,4,About to Sleep,0,Inactive Customers
14667.0,11,25,9160.77,1,1,5,7,At Risk,2,High-Value Active Customers
14669.0,242,3,1236.09,5,1,4,10,Promising,1,Inactive Customers
14670.0,280,2,411.53,5,1,2,8,New Customers,1,Inactive Customers
14672.0,235,2,765.5500000000001,5,1,3,9,Promising,1,Inactive Customers
14673.0,3,5,1736.4,1,1,4,6,At Risk,0,Inactive Customers
14675.0,16,1,604.75,2,1,3,6,At Risk,0,Inactive Customers
14676.0,31,6,2290.7200000000003,2,1,5,8,At Risk,0,Inactive Customers
14680.0,25,16,25618.61,2,1,5,8,At Risk,2,High-Value Active Customers
14681.0,71,3,498.95,3,1,3,7,Others,0,Inactive Customers
14682.0,188,2,52.0,5,1,1,7,New Customers,1,Inactive Customers
14684.0,26,5,1236.28,2,1,4,7,At Risk,0,Inactive Customers
14687.0,107,1,549.1800000000001,4,1,3,8,Promising,0,Inactive Customers
14688.0,8,21,5605.87,1,1,5,7,At Risk,2,High-Value Active Customers
14689.0,209,1,112.8,5,1,1,7,New Customers,1,Inactive Customers
14690.0,44,2,371.7,3,1,2,6,About to Sleep,0,Inactive Customers
14691.0,31,5,2114.33,2,1,5,8,At Risk,0,Inactive Customers
14692.0,137,4,591.55,4,1,3,8,Promising,0,Inactive Customers
14693.0,265,1,172.9,5,1,1,7,New Customers,1,Inactive Customers
14696.0,4,7,2078.95,1,1,5,7,At Risk,0,Inactive Customers
14697.0,218,2,188.61,5,1,1,7,New Customers,1,Inactive Customers
14698.0,2,5,1250.76,1,1,4,6,At Risk,0,Inactive Customers
14699.0,214,1,109.13,5,1,1,7,New Customers,1,Inactive Customers
14700.0,32,3,2235.3,2,1,5,8,At Risk,0,Inactive Customers
14701.0,11,9,2128.9700000000003,1,1,5,7,At Risk,0,Inactive Customers
14702.0,1,17,3088.74,1,1,5,7,At Risk,2,High-Value Active Customers
14703.0,15,1,318.17,2,1,2,5,About to Sleep,0,Inactive Customers
14704.0,20,7,1516.91,2,1,4,7,At Risk,0,Inactive Customers
14705.0,199,1,179.0,5,1,1,7,New Customers,1,Inactive Customers
14708.0,3,3,988.13,1,1,4,6,At Risk,0,Inactive Customers
14709.0,15,13,4921.04,2,1,5,8,At Risk,2,High-Value Active Customers
14710.0,14,4,606.13,1,1,3,5,At Risk,0,Inactive Customers
14711.0,10,11,2213.8,1,1,5,7,At Risk,0,Inactive Customers
14712.0,29,3,917.07,2,1,4,7,At Risk,0,Inactive Customers
14713.0,9,11,2666.36,1,1,5,7,At Risk,0,Inactive Customers
14714.0,24,1,79.55,2,1,1,4,About to Sleep,0,Inactive Customers
14715.0,25,4,850.4300000000001,2,1,3,6,At Risk,0,Inactive Customers
14716.0,43,2,329.68,3,1,2,6,About to Sleep,0,Inactive Customers
14719.0,2,5,1602.13,1,1,4,6,At Risk,0,Inactive Customers
14720.0,6,3,612.96,1,1,3,5,At Risk,0,Inactive Customers
14722.0,147,1,187.92,4,1,1,6,New Customers,1,Inactive Customers
14723.0,10,6,1141.35,1,1,4,6,At Risk,0,Inactive Customers
14725.0,25,1,718.08,2,1,3,6,At Risk,0,Inactive Customers
14727.0,274,1,116.03,5,1,1,7,New Customers,1,Inactive Customers
14729.0,374,1,313.49,5,1,2,8,New Customers,1,Inactive Customers
14730.0,1,8,1895.66,1,1,4,6,At Risk,0,Inactive Customers
14731.0,47,3,380.02,3,1,2,6,About to Sleep,0,Inactive Customers
14732.0,8,8,2685.54,1,1,5,7,At Risk,0,Inactive Customers
14733.0,16,12,9585.91,2,1,5,8,At Risk,2,High-Value Active Customers
