level_0,index,Customer ID,frequency,recency,T,monetary_value,predicted_purchases,expected_average_profit,CLV_12_months,Cluster,Cluster_Name,ChurnProbability,ValueSegment,Adjusted_CLV,Estimated_CAC,CLV_CAC_Ratio
871,871,14210.0,5.0,266.0,371.0,320.178,0.17028473638745864,332.5088065984251,1589.6546405231306,0,Inactive Customers,0.1447666564125479,High,1359.5256533639063,317.93092810462616,4.27616671793726
872,872,14211.0,8.0,242.0,295.0,261.9875,0.2973329423576844,268.29433851328184,2239.4723189038627,0,Inactive Customers,0.1497880818021065,High,1904.026056006338,447.8944637807726,4.251059590989468
873,873,14214.0,4.0,247.0,277.0,91.4325,0.1821773141148622,96.55826935367486,493.5787800658003,0,Inactive Customers,0.1506233815969165,Medium,419.23427512780876,98.71575601316006,4.246883092015418
874,874,14215.0,5.0,357.0,368.0,324.744,0.1723662092895404,337.2398294137865,1631.9620562422467,0,Inactive Customers,0.0780936681447238,High,1504.5161529972838,326.3924112484494,4.6095316592763815
875,875,14216.0,3.0,34.0,37.0,446.5,0.42855042893035183,475.35575192708126,5698.360405365447,0,Inactive Customers,0.6023233195101506,High,2266.1050502405237,1139.6720810730894,1.988383402449247
876,876,14217.0,15.0,365.0,366.0,125.77866666666667,0.4353058359695348,127.50536033982738,1558.8865738528648,2,High-Value Active Customers,0.0463060026198202,High,1486.7007680800316,311.77731477057296,4.768469986900899
877,877,14220.0,1.0,111.0,358.0,319.42,0.05067219401095115,391.3333233706227,555.5742590942491,1,Inactive Customers,0.5655411135908749,Medium,241.37417392366223,111.11485181884983,2.1722944320456254
878,878,14221.0,6.0,297.0,339.0,509.7166666666667,0.21161425721790567,525.6051675957323,3122.6147525576207,0,Inactive Customers,0.0475721649444118,High,2974.0652084910957,624.5229505115242,4.76213917527794
879,879,14223.0,2.0,172.0,264.0,343.115,0.12019446584265028,377.9002653857768,1273.4006281949141,0,Inactive Customers,0.3853226852499081,Medium,782.73047873993,254.68012563898284,3.0733865737504598
880,880,14224.0,3.0,210.0,320.0,244.00666666666666,0.13304848198666125,260.36386457587867,971.9642941814129,0,Inactive Customers,0.1959530024120363,Medium,781.5049724992693,194.39285883628258,4.020234987939818
881,881,14226.0,3.0,240.0,269.0,404.99666666666667,0.1529057236276789,431.29069646171905,1849.827016229552,0,Inactive Customers,0.2154271063645799,High,1451.324134848195,369.96540324591047,3.9228644681771003
882,882,14227.0,5.0,258.0,284.0,522.852,0.2107670136743792,542.5077812108956,3208.989220189548,0,Inactive Customers,0.0840427461115087,High,2939.2969538825896,641.7978440379097,4.579786269442455
883,883,14229.0,2.0,282.0,333.0,545.115,0.10133564507389128,599.1979803756985,1703.019556477236,0,Inactive Customers,0.2329220735148248,High,1306.348710146261,340.60391129544723,3.8353896324258763
884,884,14231.0,2.0,105.0,288.0,268.43,0.10853918499462757,296.0803651678446,901.0915094179107,1,Inactive Customers,0.5173085253877788,Medium,434.9491894414835,180.21830188358217,2.4134573730611053
885,885,14232.0,4.0,222.0,264.0,338.7225,0.1886968037041358,355.12197051214054,1880.1081071202807,0,Inactive Customers,0.1446520010052279,High,1608.1467073191807,376.02162142405615,4.27673999497386
886,886,14233.0,3.0,268.0,317.0,376.6233333333333,0.13484189373735234,401.16606774746606,1517.7566793621513,0,Inactive Customers,0.2400706016691,High,1153.3879201603843,303.5513358724303,3.7996469916544995
887,887,14234.0,3.0,35.0,57.0,135.22666666666666,0.3700561326636159,144.86960547567543,1500.2629658031751,0,Inactive Customers,0.5115692918921954,Medium,732.7745027351599,300.052593160635,2.442153540539023
888,888,14235.0,3.0,185.0,260.0,764.85,0.15619869218854676,813.3553601689428,3563.450419398939,0,Inactive Customers,0.2373731459881345,High,2717.5829827734756,712.6900838797878,3.813134270059327
889,889,14236.0,1.0,292.0,372.0,301.55999999999995,0.06282319233093246,369.7004401830808,650.7792835062704,0,Inactive Customers,0.2929486457604166,Medium,460.1343737141742,130.1558567012541,3.535256771197916
890,890,14239.0,10.0,273.0,316.0,218.73499999999999,0.3410146979212919,222.99034649698208,2135.1366068400175,0,Inactive Customers,0.1032478108639866,High,1914.6884262882252,427.0273213680035,4.483760945680067
891,891,14240.0,1.0,195.0,225.0,663.49,0.09336014346623381,808.0873053604057,2111.431083826475,0,Inactive Customers,0.4018882196817027,Medium,1262.8718045668452,422.286216765295,2.990558901591487
892,892,14242.0,1.0,91.0,325.0,142.2,0.05358423405431905,176.67601326445435,265.18152756098584,1,Inactive Customers,0.6030005047916197,Low,105.27693258029856,53.036305512197174,1.9849974760419011
893,893,14243.0,9.0,357.0,365.0,263.94111111111107,0.27860845062051515,269.57194772809925,2109.108695583579,0,Inactive Customers,0.0502699239043506,High,2003.0839619505884,421.82173911671583,4.748650380478247
894,894,14245.0,1.0,44.0,263.0,688.35,0.05603625369383077,838.198922160086,1315.015383790697,1,Inactive Customers,0.5501791174317986,High,591.5213805274934,263.0030767581394,2.249104412841007
895,895,14246.0,2.0,135.0,245.0,512.21,0.1262319420197146,563.1494590304343,1992.6751841404782,0,Inactive Customers,0.4321056728120144,High,1131.6289330016523,398.53503682809566,2.8394716359399284
896,896,14250.0,1.0,82.0,89.0,675.22,0.16491395077820323,822.295240399032,3787.858447939307,0,Inactive Customers,0.4735867762379659,High,1993.9787767339853,757.5716895878614,2.63206611881017
897,897,14251.0,4.0,56.0,57.0,405.06,0.4518424021644738,424.4837300883454,5369.583774308484,0,Inactive Customers,0.4527830261220926,High,2938.327383961001,1073.9167548616967,2.736084869389537
898,898,14256.0,1.0,104.0,364.0,445.2,0.04822524960901119,543.684053904162,734.6207945017874,1,Inactive Customers,0.534530314604884,Medium,341.94371010145716,146.92415890035747,2.3273484269755804
899,899,14257.0,4.0,254.0,318.0,548.5075,0.16367477882843584,574.4708566277486,2638.8400155718964,0,Inactive Customers,0.1016442153940943,High,2370.6171926385514,527.7680031143793,4.491778923029528
900,900,14258.0,7.0,328.0,337.0,1184.662857142857,0.24081818100740318,1215.4695440537137,8218.186346413468,2,High-Value Active Customers,0.0320501241019992,High,7954.79245411756,1643.6372692826935,4.839749379490003
901,901,14261.0,1.0,28.0,78.0,219.7,0.165404985730403,270.5477068274159,1249.685482382859,0,Inactive Customers,0.6535265198398298,High,432.9828781868302,249.9370964765718,1.7323674008008507
902,902,14262.0,7.0,232.0,240.0,339.7471428571429,0.3111970160995781,348.9648645613796,3047.6024789676208,0,Inactive Customers,0.0956913505470987,High,2755.9732818245234,609.5204957935242,4.521543247264506
903,903,14264.0,1.0,91.0,245.0,218.27,0.07562221581060903,268.8156226752219,569.0452913899849,1,Inactive Customers,0.6107237421862104,Low,221.51582155885077,113.80905827799698,1.9463812890689478
904,904,14265.0,1.0,39.0,148.0,244.23000000000002,0.10645573956737057,300.2596118996668,893.7463913544666,0,Inactive Customers,0.6552086845604626,Medium,308.15599394444615,178.74927827089334,1.7239565771976868
905,905,14267.0,1.0,98.0,260.0,679.88,0.07218410805748138,827.9396544893984,1673.1824737791676,1,Inactive Customers,0.4958051254857843,High,843.6100274064725,334.63649475583355,2.5209743725710783
906,906,14272.0,1.0,181.0,254.0,305.87,0.08345914257822899,374.9209175928404,875.9775824883732,0,Inactive Customers,0.4134609914239673,Medium,513.7950227675603,175.19551649767465,2.9326950428801637
907,907,14273.0,3.0,191.0,242.0,149.05666666666667,0.16498598942510936,159.55323852730083,738.2683511714455,0,Inactive Customers,0.3621418394127099,Medium,470.9104924980298,147.6536702342891,3.1892908029364504
908,908,14276.0,2.0,191.0,289.0,389.27,0.11231480827207169,428.4646021944888,1349.3588256334676,0,Inactive Customers,0.337429827594416,High,894.0449097369631,269.87176512669356,3.31285086202792
909,909,14277.0,2.0,197.0,212.0,1229.485,0.1419489295832254,1348.948065562098,5366.051775252233,0,Inactive Customers,0.196726277030872,High,4310.40838715196,1073.2103550504467,4.01636861484564
910,910,14282.0,14.0,364.0,367.0,225.5957142857143,0.4081911755680871,228.70645593485116,2621.9746931112513,2,High-Value Active Customers,0.0226871875888393,High,2562.489461395447,524.3949386222503,4.886564062055804
911,911,14284.0,1.0,56.0,86.0,343.15,0.16394723403843012,420.076230315772,1923.5970858274188,0,Inactive Customers,0.643132652622956,Medium,686.4689894414429,384.7194171654838,1.7843367368852197
912,912,14285.0,3.0,155.0,176.0,629.0533333333333,0.20599784181034114,669.1768769464392,3863.98964065002,0,Inactive Customers,0.3485976052691375,High,2517.0121051346678,772.797928130004,3.257011973654312
913,913,14286.0,2.0,219.0,242.0,1289.335,0.129136534540871,1414.5157301271815,5120.243379720568,0,Inactive Customers,0.0935300947502251,High,4641.3465312710905,1024.0486759441135,4.532349526248875
914,914,14287.0,1.0,190.0,198.0,93.35,0.1030628031732889,117.50656512831668,338.8391448190896,0,Inactive Customers,0.4517446998703642,Low,185.77035703845908,67.76782896381792,2.741276500648179
915,915,14289.0,5.0,281.0,289.0,117.804,0.2081246645245914,122.8206744836788,717.4070947472054,0,Inactive Customers,0.1502007441984019,Medium,609.6520152229617,143.4814189494411,4.24899627900799
916,916,14290.0,4.0,350.0,361.0,384.27250000000004,0.1485055718701356,402.74854897373666,1678.8859503141948,0,Inactive Customers,0.0311264884743954,High,1626.6281261319157,335.777190062839,4.844367557628023
917,917,14291.0,6.0,274.0,275.0,477.74500000000006,0.24883585390458882,492.6763422487669,3440.825545517044,0,Inactive Customers,0.0537086746667974,High,3256.0233657076633,688.1651091034088,4.731456626666013
918,918,14292.0,5.0,275.0,282.0,878.3960000000001,0.21202630021672322,910.9017312469941,5420.214159987014,0,Inactive Customers,0.0871598724849025,High,4947.788984961682,1084.0428319974028,4.564200637575487
919,919,14293.0,3.0,365.0,368.0,227.21333333333337,0.1201243056994916,242.5339915187351,817.6343736540557,0,Inactive Customers,0.0970738007055088,Medium,738.2634974159885,163.52687473081116,4.514630996472456
920,920,14297.0,3.0,257.0,274.0,357.57666666666665,0.15090329334254998,380.94377821818495,1612.5381605488437,0,Inactive Customers,0.0929463151773824,High,1462.6586804429144,322.5076321097688,4.535268424113087
921,921,14298.0,23.0,352.0,360.0,1932.7947826086956,0.6534708485275317,1947.7232838466325,35749.41573676905,2,High-Value Active Customers,1.1114446909371071e-08,High,35749.41533943407,7149.88314735381,4.999999944427765
922,922,14299.0,8.0,357.0,365.0,423.10625,0.25233847798863485,433.0038591933535,3068.221749946922,0,Inactive Customers,0.0722810844244044,High,2846.447354606215,613.6443499893844,4.638594577877979
923,923,14305.0,2.0,64.0,135.0,407.38,0.18769062135594763,448.3047092166051,2356.077240419804,0,Inactive Customers,0.4955544877488642,High,1188.5125904468105,471.21544808396084,2.522227561255679
924,924,14306.0,1.0,34.0,85.0,254.7,0.1592252771141531,312.9413748881082,1391.707310628142,0,Inactive Customers,0.6529332560468891,High,483.0153248354499,278.3414621256284,1.7353337197655543
925,925,14307.0,4.0,285.0,373.0,540.44,0.14414682732610679,566.0355674567513,2290.413084043788,0,Inactive Customers,0.0588932458395193,High,2155.5232232111457,458.0826168087576,4.705533770802403
926,926,14309.0,8.0,350.0,358.0,258.3175,0.2562643104243033,264.542547111624,1903.6384879854954,0,Inactive Customers,0.0526843093112525,High,1803.3466090676627,380.7276975970991,4.736578453443737
927,927,14312.0,5.0,291.0,337.0,260.408,0.1845963529627841,270.57861963518684,1402.1113958184778,0,Inactive Customers,0.1300447061964781,High,1219.77423129453,280.4222791636956,4.349776469017609
928,928,14315.0,5.0,222.0,266.0,372.78599999999994,0.2211430667521908,387.01814699932925,2401.7223292758968,0,Inactive Customers,0.1532079245670737,High,2033.7594358211388,480.34446585517935,4.233960377164632
929,929,14320.0,1.0,126.0,332.0,125.28,0.05841442303426925,156.18170287625685,255.5643813780589,1,Inactive Customers,0.5213057703420327,Medium,122.33719467178486,51.11287627561178,2.3934711482898363
930,930,14321.0,4.0,323.0,333.0,300.9825,0.15829374147895517,315.6614420568027,1402.4207567580188,0,Inactive Customers,0.0463226482062198,High,1337.4569134056167,280.48415135160377,4.7683867589689015
931,931,14323.0,1.0,124.0,238.0,305.24,0.08329142901811422,374.1578315677479,872.3059238659589,0,Inactive Customers,0.5215759721022587,Medium,417.3321136550125,174.4611847731918,2.392120139488706
932,932,14329.0,5.0,312.0,329.0,665.396,0.1883039657534746,690.2035578628588,3648.277659447902,0,Inactive Customers,0.0276886711359246,High,3547.2616991229083,729.6555318895804,4.861556644320377
933,933,14331.0,1.0,11.0,135.0,79.0,0.10085280712348434,100.12516122343284,282.2893375311929,0,Inactive Customers,0.7007730721859915,Medium,84.46857122411055,56.457867506238586,1.4961346390700425
934,934,14332.0,2.0,125.0,147.0,373.635,0.18038293024144886,411.3359399476204,2077.929011969219,0,Inactive Customers,0.5048745007668537,Medium,1028.835639422298,415.58580239384384,2.4756274961657314
935,935,14334.0,7.0,342.0,358.0,318.86571428571426,0.2295430168687462,327.5498816634414,2111.147504236642,0,Inactive Customers,0.0440133421301337,High,2018.2288468454965,422.2295008473284,4.779933289349331
936,936,14335.0,1.0,80.0,96.0,109.00999999999999,0.15769194705007067,136.4747034663293,601.2160293821205,0,Inactive Customers,0.5640968108083031,Medium,262.07198460083526,120.2432058764241,2.1795159459584843
937,937,14336.0,3.0,260.0,276.0,360.16333333333336,0.15008969625108526,383.69010245247307,1615.425909855325,0,Inactive Customers,0.1263923369036332,High,1411.2484540140326,323.085181971065,4.368038315481834
938,938,14338.0,1.0,35.0,196.0,8.25,0.07785979302924374,14.429389357890516,31.432624153289396,1,Inactive Customers,0.6602221567466305,Medium,10.680109242598439,6.286524830657879,1.6988892162668472
939,939,14341.0,4.0,273.0,318.0,461.6625,0.16386557475225136,483.6666808539326,2224.319621732382,0,Inactive Customers,0.1033748373081995,High,1994.3809427143613,444.86392434647644,4.483125813459003
940,940,14342.0,3.0,189.0,210.0,119.65333333333332,0.18282597684517504,128.33503482800276,657.8736997120575,0,Inactive Customers,0.3350909048344755,Medium,437.42620640874014,131.5747399424115,3.3245454758276227
941,941,14344.0,7.0,241.0,368.0,75.31142857142858,0.22164563221399503,77.77238940759672,484.0354467725569,0,Inactive Customers,0.1736396245880312,Medium,399.98771350767015,96.80708935451139,4.131801877059844
942,942,14346.0,1.0,177.0,297.0,674.14,0.0718555000839683,820.9870929274449,1652.0914223939642,0,Inactive Customers,0.4043685973718934,Medium,984.0375311903807,330.4182844787929,2.978157013140533
943,943,14352.0,2.0,116.0,273.0,407.88,0.11465196930612201,448.85247583786725,1442.8304664699413,1,Inactive Customers,0.4614776598524692,Medium,776.9964392395461,288.5660932939883,2.6926117007376535
944,944,14354.0,1.0,25.0,30.0,75.84,0.24464505753081583,96.29761862138176,657.082838036375,0,Inactive Customers,0.6885601710081078,Low,204.64176671155582,131.41656760727503,1.5571991449594607
945,945,14356.0,1.0,2.0,81.0,356.2,0.14735653133773,435.8830122641159,1793.8067945883508,0,Inactive Customers,0.7101779112659252,Medium,519.8848319929713,358.7613589176702,1.449110443670374
946,946,14359.0,2.0,68.0,87.0,205.92,0.24078799324296535,227.59858217764653,1533.435772499692,0,Inactive Customers,0.5829295786245001,Medium,639.5507037887116,306.6871544999384,2.085352106877499
947,947,14360.0,2.0,63.0,94.0,437.595,0.231237639179716,481.4062461394788,3115.1808486878554,0,Inactive Customers,0.4525872308675728,High,1705.2897747285235,623.0361697375711,2.737063845662136
948,948,14364.0,6.0,103.0,211.0,499.70000000000005,0.29283338062450215,515.288624806009,4233.447588092255,0,Inactive Customers,0.3776625542802098,High,2634.63295856194,846.689517618451,3.1116872285989507
949,949,14367.0,12.0,268.0,276.0,689.8633333333333,0.44386610581049535,700.3472415465574,8727.33476478778,2,High-Value Active Customers,0.01439699271528,High,8601.68738975532,1745.466952957556,4.9280150364235995
950,950,14377.0,1.0,71.0,262.0,246.55,0.06534542899736946,303.0697064682613,554.4578385280416,1,Inactive Customers,0.6553044135180488,Medium,191.11916983093832,110.89156770560834,1.723477932409756
951,951,14379.0,1.0,251.0,295.0,237.12,0.07621973771834908,291.6476410450519,622.5250252416504,0,Inactive Customers,0.3210486287188492,Low,422.66421954465153,124.50500504833008,3.394756856405754
952,952,14383.0,2.0,125.0,163.0,502.8,0.16875510935087293,552.84049121828,2613.217709420319,0,Inactive Customers,0.4604343660287823,High,1410.0024700881877,522.6435418840638,2.6978281698560886
953,953,14385.0,2.0,14.0,23.0,73.475,0.3752087289409584,82.50068187150703,864.894509299432,0,Inactive Customers,0.7054240715657446,Low,254.7771030745699,172.9789018598864,1.4728796421712769
954,954,14387.0,2.0,77.0,109.0,623.3,0.21403483856981634,684.8522469424659,4102.962659851577,0,Inactive Customers,0.4653564606742883,High,2193.622478184283,820.5925319703155,2.6732176966285577
